task_id,initial_state_id,policy_seed,predicate_name,commitment,observations,observed_true_samples,ever_observed,terminal_current,regression_transitions,evidence_admissibility
1,0,131,basket_reachable,False,261,261,True,True,0,recorded_milestone_sub_evidence
1,0,131,final_goal_currently_satisfied,False,261,1,True,True,0,recorded_milestone_sub_evidence
1,1,101,cream_cheese_lifted,False,271,71,True,False,1,recorded_milestone_sub_evidence
1,1,101,cream_cheese_in_basket,True,271,119,True,True,0,recorded_milestone_sub_evidence
1,1,101,butter_lifted,False,271,36,True,True,0,recorded_milestone_sub_evidence
1,1,101,butter_in_basket,True,271,0,False,False,0,recorded_milestone_sub_evidence
1,1,101,basket_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
1,1,101,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,1,131,cream_cheese_lifted,False,271,71,True,False,1,recorded_milestone_sub_evidence
1,1,131,cream_cheese_in_basket,True,271,119,True,True,0,recorded_milestone_sub_evidence
1,1,131,butter_lifted,False,271,36,True,True,0,recorded_milestone_sub_evidence
1,1,131,butter_in_basket,True,271,0,False,False,0,recorded_milestone_sub_evidence
1,1,131,basket_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
1,1,131,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,2,101,cream_cheese_lifted,False,271,71,True,False,2,recorded_milestone_sub_evidence
1,2,101,cream_cheese_in_basket,True,271,133,True,True,0,recorded_milestone_sub_evidence
1,2,101,butter_lifted,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,2,101,butter_in_basket,True,271,0,False,False,0,recorded_milestone_sub_evidence
1,2,101,basket_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
1,2,101,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,2,131,cream_cheese_lifted,False,271,71,True,False,2,recorded_milestone_sub_evidence
1,2,131,cream_cheese_in_basket,True,271,133,True,True,0,recorded_milestone_sub_evidence
1,2,131,butter_lifted,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,2,131,butter_in_basket,True,271,0,False,False,0,recorded_milestone_sub_evidence
1,2,131,basket_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
1,2,131,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,3,101,cream_cheese_lifted,False,271,87,True,False,1,recorded_milestone_sub_evidence
1,3,101,cream_cheese_in_basket,True,271,91,True,True,0,recorded_milestone_sub_evidence
1,3,101,butter_lifted,False,271,28,True,True,0,recorded_milestone_sub_evidence
1,3,101,butter_in_basket,True,271,0,False,False,0,recorded_milestone_sub_evidence
1,3,101,basket_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
1,3,101,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,3,131,cream_cheese_lifted,False,271,87,True,False,1,recorded_milestone_sub_evidence
1,3,131,cream_cheese_in_basket,True,271,91,True,True,0,recorded_milestone_sub_evidence
1,3,131,butter_lifted,False,271,28,True,True,0,recorded_milestone_sub_evidence
1,3,131,butter_in_basket,True,271,0,False,False,0,recorded_milestone_sub_evidence
1,3,131,basket_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
1,3,131,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
1,4,101,cream_cheese_lifted,False,253,62,True,False,1,recorded_milestone_sub_evidence
1,4,101,cream_cheese_in_basket,True,253,114,True,True,0,recorded_milestone_sub_evidence
1,4,101,butter_lifted,False,253,52,True,True,0,recorded_milestone_sub_evidence
1,4,101,butter_in_basket,True,253,1,True,True,0,recorded_milestone_sub_evidence
1,4,101,basket_reachable,False,253,253,True,True,0,recorded_milestone_sub_evidence
1,4,101,final_goal_currently_satisfied,False,253,1,True,True,0,recorded_milestone_sub_evidence
1,4,131,cream_cheese_lifted,False,253,62,True,False,1,recorded_milestone_sub_evidence
1,4,131,cream_cheese_in_basket,True,253,114,True,True,0,recorded_milestone_sub_evidence
1,4,131,butter_lifted,False,253,52,True,True,0,recorded_milestone_sub_evidence
1,4,131,butter_in_basket,True,253,1,True,True,0,recorded_milestone_sub_evidence
1,4,131,basket_reachable,False,253,253,True,True,0,recorded_milestone_sub_evidence
1,4,131,final_goal_currently_satisfied,False,253,1,True,True,0,recorded_milestone_sub_evidence
4,0,101,white_mug_lifted,False,241,0,False,False,0,recorded_milestone_sub_evidence
4,0,101,white_mug_on_left_plate,True,241,135,True,True,2,recorded_milestone_sub_evidence
4,0,101,yellow_white_mug_lifted,False,241,0,False,False,0,recorded_milestone_sub_evidence
4,0,101,yellow_white_mug_on_right_plate,True,241,1,True,True,0,recorded_milestone_sub_evidence
4,0,101,left_plate_reachable,False,241,241,True,True,0,recorded_milestone_sub_evidence
4,0,101,right_plate_reachable,False,241,241,True,True,0,recorded_milestone_sub_evidence
4,0,101,final_goal_currently_satisfied,False,241,1,True,True,0,recorded_milestone_sub_evidence
4,0,131,white_mug_lifted,False,241,0,False,False,0,recorded_milestone_sub_evidence
4,0,131,white_mug_on_left_plate,True,241,135,True,True,2,recorded_milestone_sub_evidence
4,0,131,yellow_white_mug_lifted,False,241,0,False,False,0,recorded_milestone_sub_evidence
4,0,131,yellow_white_mug_on_right_plate,True,241,1,True,True,0,recorded_milestone_sub_evidence
4,0,131,left_plate_reachable,False,241,241,True,True,0,recorded_milestone_sub_evidence
4,0,131,right_plate_reachable,False,241,241,True,True,0,recorded_milestone_sub_evidence
4,0,131,final_goal_currently_satisfied,False,241,1,True,True,0,recorded_milestone_sub_evidence
4,1,101,white_mug_lifted,False,271,0,False,False,0,recorded_milestone_sub_evidence
4,1,101,white_mug_on_left_plate,True,271,10,True,False,2,recorded_milestone_sub_evidence
4,1,101,yellow_white_mug_lifted,False,271,15,True,False,1,recorded_milestone_sub_evidence
4,1,101,yellow_white_mug_on_right_plate,True,271,0,False,False,0,recorded_milestone_sub_evidence
4,1,101,left_plate_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
4,1,101,right_plate_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
4,1,101,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
4,1,131,white_mug_lifted,False,271,0,False,False,0,recorded_milestone_sub_evidence
4,1,131,white_mug_on_left_plate,True,271,10,True,False,2,recorded_milestone_sub_evidence
4,1,131,yellow_white_mug_lifted,False,271,15,True,False,1,recorded_milestone_sub_evidence
4,1,131,yellow_white_mug_on_right_plate,True,271,0,False,False,0,recorded_milestone_sub_evidence
4,1,131,left_plate_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
4,1,131,right_plate_reachable,False,271,271,True,True,0,recorded_milestone_sub_evidence
4,1,131,final_goal_currently_satisfied,False,271,0,False,False,0,recorded_milestone_sub_evidence
4,2,101,white_mug_lifted,False,219,7,True,False,1,recorded_milestone_sub_evidence
4,2,101,white_mug_on_left_plate,True,219,112,True,True,0,recorded_milestone_sub_evidence
4,2,101,yellow_white_mug_lifted,False,219,0,False,False,0,recorded_milestone_sub_evidence
4,2,101,yellow_white_mug_on_right_plate,True,219,1,True,True,0,recorded_milestone_sub_evidence
4,2,101,left_plate_reachable,False,219,219,True,True,0,recorded_milestone_sub_evidence
4,2,101,right_plate_reachable,False,219,219,True,True,0,recorded_milestone_sub_evidence
4,2,101,final_goal_currently_satisfied,False,219,1,True,True,0,recorded_milestone_sub_evidence
4,2,131,white_mug_lifted,False,219,7,True,False,1,recorded_milestone_sub_evidence
4,2,131,white_mug_on_left_plate,True,219,112,True,True,0,recorded_milestone_sub_evidence
4,2,131,yellow_white_mug_lifted,False,219,0,False,False,0,recorded_milestone_sub_evidence
4,2,131,yellow_white_mug_on_right_plate,True,219,1,True,True,0,recorded_milestone_sub_evidence
4,2,131,left_plate_reachable,False,219,219,True,True,0,recorded_milestone_sub_evidence
