case_id,mutation_id,traversal_index,operator,path,argument,candidate_sha256,canonical_sha256,candidate_changed,exact_accepted,exact_exception,decomposed_accepted,violated_groups,decomposed_crash,decomposed_exception,order_only_divergence,dangerous_blind_spot,caller_state_unchanged,pass
wrong_source_revoke,wrong_source_revoke:S0020,20,reverse_list,/current_goal/all,,45ddf7e2423521692506a4f66877e3776f4e9df78089a3cb38969e568547ffa7,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0021,21,delete_field,/current_goal/all/0,predicate,15927a1660875820656ff73411b7829d62fb9e543aa11846237f022b4a0027a6,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0022,22,delete_field,/current_goal/all/0,arguments,f94f3bbd293e86fa412c2c7256156b2657bdd993baa4881dd165bc8d87eb473d,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0023,23,add_unknown_field,/current_goal/all/0,,172d910730212db4c4c5727bacef87367cd667d92771d3fee59a5fbf030953db,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0024,24,mutate_string,/current_goal/all/0/predicate,,b7d8f2cd84a9b72c0ae0f41be2a13f175f8514eb482c4210df409a80e6813152,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0025,25,drop_list_item,/current_goal/all/0/arguments,0,470c928905abee590aff7917d43f84bd0b20c469993afec0e1af5720a4cc84e5,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0026,26,duplicate_list_item,/current_goal/all/0/arguments,0,ca5b8ee3f7a2310938832ff67e06c10ac5d5065bbe2f1215a81bbe94d97c0adc,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0027,27,drop_list_item,/current_goal/all/0/arguments,1,f9d6d3b5a4ee6109d429e1a1996f98b983851c053013f7e5be700701fa89093e,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0028,28,duplicate_list_item,/current_goal/all/0/arguments,1,64a30f8cc9b8442fa512365f56eadbe194e7269cc05cfb33c3eccfeb723ec907,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0029,29,append_scalar,/current_goal/all/0/arguments,,d6e1ea653dc48474bab7cced7681fe409abd2e7c195eaf724a312f87419a8ef2,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0030,30,reverse_list,/current_goal/all/0/arguments,,1139f1178b18f47131c2fdf85066c2a96ac11b9287467ed30ffd4ce075b2c2ca,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0031,31,mutate_string,/current_goal/all/0/arguments/0,,2f2ac3bdfd0496dcd9f5c1ba96b1bc83919a7fcd1af1e23532a3b27ae75e43f5,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0032,32,mutate_string,/current_goal/all/0/arguments/1,,b994d68619ef32426140c8d4e576d6d9bf3352e3275d4456a6d41c474ac29319,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0033,33,delete_field,/current_goal/all/1,predicate,2af2e4e87eb4d9c7076690b50be1beb0d79327179b1e4c52618440bc085cece4,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0034,34,delete_field,/current_goal/all/1,arguments,acb62ed977cb57b57028f28bafd33257d5003270b133210a94129640d25841e2,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0035,35,add_unknown_field,/current_goal/all/1,,67c8d83e0c3a86f0a6a118daa86f605bb794ab6a72ec776ebe70c53f9dd632d5,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0036,36,mutate_string,/current_goal/all/1/predicate,,32cc5e74d655b6853951eb2934538396bcf9e4d3801f312874a94ad1d1d704a1,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0037,37,drop_list_item,/current_goal/all/1/arguments,0,0527f2f1a2e98a8ce645591de0e16afd5841c6c90c3b68f707f980637728bad2,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0038,38,duplicate_list_item,/current_goal/all/1/arguments,0,1c2c449ffc0c75582a303fcde6cf3ff09fce5eb0a73abd5c584ee92fcded02b7,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0039,39,drop_list_item,/current_goal/all/1/arguments,1,f7c629ec720520fb172aa3dbda9f1396b89e37fbbceec88df41061566ec76080,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0040,40,duplicate_list_item,/current_goal/all/1/arguments,1,7e0ccbcb58c284f56c0341b4abd06cb4e223bf9104a560a640d29896392e07b2,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0041,41,append_scalar,/current_goal/all/1/arguments,,b444627dd889a60a9c17dea55c991bba3a7d4e87b4deeae6878d2e30def3e91f,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0042,42,reverse_list,/current_goal/all/1/arguments,,51ca34aec1a99f068445f411b2fae7fbae545f24c4a6fd1b4f25f5d445784300,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0043,43,mutate_string,/current_goal/all/1/arguments/0,,55b398140c5e15fa38ee0ff2795e2e9909bd087db86cc9525694588b8b1edf24,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0044,44,mutate_string,/current_goal/all/1/arguments/1,,2784cb0dbdb8f214a520210e1b8556e625a5731b67947042c165add9e3a930e7,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0045,45,drop_list_item,/entities,0,475da83c583ee9493124d639bbd3f05ffb8cb6dc347721ba57cc169215a2adea,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0046,46,duplicate_list_item,/entities,0,c0feedd82897a0a34179829a92f50897eed4217b295b29227f2202d1b8e193b5,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0047,47,drop_list_item,/entities,1,3134e4223a030db7e3e10cc8ffeb501bd56383de7f917dc6bb0524682f3f1fc4,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0048,48,duplicate_list_item,/entities,1,681b7feeb2657d45b7697fd07ac7abd16feccbf4787a4519cf3baa51511cc33d,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0049,49,drop_list_item,/entities,2,eda88b14c836fd688675382b31e64fb179820ec671b47930798114573f79aa8f,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0050,50,duplicate_list_item,/entities,2,4bdaa31bf1d00c813ba5af1cc194afd5e5f20bd08dc3c9875ba58ef47d480c2b,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0051,51,append_scalar,/entities,,404384e71fba36deca81c4ee5afa18a167f12a745312e054cba052e5beff4e17,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0052,52,reverse_list,/entities,,9d325e9ebc0602a606f3608331c67dfd8003effb008b54b140f1730980e1ae17,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0053,53,delete_field,/entities/0,id,0182e3fe029eff8e51a7f7c21f7375dd088ef329a3957dc4dfcff9b60aae6ba0,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0054,54,delete_field,/entities/0,kind,8ca711f1ba145f7d40b64eb4005770b5b0e415be172e58d08054397754bab01f,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0055,55,add_unknown_field,/entities/0,,9432c55fea51273dbbdfe6f22514634130dce1719f731305ada8c5efb46cd4df,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0056,56,mutate_string,/entities/0/id,,af0820bacb832d34ef2a1b1fafb153aac0f7fe4d0f934a3de68f9cc6ad1f9658,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0057,57,mutate_string,/entities/0/kind,,04505894b94178fe40ab443b7ac2598da505571c2e027a98e8dc8151ea13a0f0,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0058,58,delete_field,/entities/1,id,a4731884f2c8c037de4243ab6d07a7d85fa1967044d440ba7ca7445332933073,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0059,59,delete_field,/entities/1,kind,31fd17f93a9ed494b230806deb30c8ec491bcf24569be7aa1f36b436c77473ec,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0060,60,add_unknown_field,/entities/1,,9c8f7b9ff70dc9f6c33666f5c99f723337e97a3114e3987e112c63b55643f639,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0061,61,mutate_string,/entities/1/id,,669ed634257a0e121baf020286659a267d6b00b37ad0d500ccbd6c4486026091,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0062,62,mutate_string,/entities/1/kind,,2205ba9af0d26f90e01466adfa8253628688ddc5ce55da56947b790a67714cd0,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0063,63,delete_field,/entities/2,id,f6488e31805f7877b7e9502ca783552b9c2f8a5de725a175d9f6904a31e8e9f1,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0064,64,delete_field,/entities/2,kind,84fa1e5fccb027b0d8de12ccb666366551620e906ec711042f0057f1e346ab21,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0065,65,add_unknown_field,/entities/2,,a65d6e93c426bb094330caa4954115a36d6d77f182ee60349b25e8599389f5d8,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0066,66,mutate_string,/entities/2/id,,6bc9231ea6331057896d836012b22e8642d84cd4938415b9ba3964830a41d1cb,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0067,67,mutate_string,/entities/2/kind,,33f32c96e700499350b5e60977211bae80e23b0fbc6841cb83c9aea8ce8da2a0,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0068,68,drop_list_item,/commitments,0,1fb6a47e4ba66258d78a7b2b8be411b0d7b02abfc5e6e189055973d6c589af2a,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0069,69,duplicate_list_item,/commitments,0,b0cd2a943d4c302aa4081168821fda033166ea7c1b6cc9983f9a3fee7671c322,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0070,70,drop_list_item,/commitments,1,1a00132d570b3c222332618e941b80babbdc6ea68dad8fe08503d4c922229314,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0071,71,duplicate_list_item,/commitments,1,9ba820962ab96f9a4a270618fbc9ae6e7cb6a7318ddee3212b40d2d082900016,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0072,72,append_scalar,/commitments,,0e8703944f83235a00c07ccd62fbba8e6622ce1e2823f2a02b88009b88f204e8,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0073,73,reverse_list,/commitments,,3f8419729ad2272299f0ba54eaee4f4347af7424a1c1ef89bb2e88abd159a015,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0074,74,delete_field,/commitments/0,id,c7bc90ec551acad6b1d010128dbd98fa0908c8c18e379f1322ee0933f9e06af4,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0075,75,delete_field,/commitments/0,predicate,94589559ba8d11c13a56ee5fdb0e24ea2993579248c412938a3be6e49b7dd5cc,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0076,76,delete_field,/commitments/0,grounding,34e3bbd937fa06675a15b030e7eb5632610e89717afc60fca83c035243868133,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0077,77,delete_field,/commitments/0,lifecycle_status,e4bd81c301d0b0c0db5f8136396bc7d0f05ecdad72c0883fb364e8baec98e3c7,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0078,78,delete_field,/commitments/0,source,f4c38cd8e86fa3f232345c72e35e74db9ff2d9e23363826cdd11d5e40a200749,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0079,79,delete_field,/commitments/0,owner,72fd79ca4aca921734ffa0fef25eb18402fd46cd28d6a99b9c36d194cafe362b,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0080,80,delete_field,/commitments/0,authority,c388456e802accdc1d697456429d71efcec151bcbf64755cfad0ee5b0dbda961,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0081,81,delete_field,/commitments/0,valid_from,c63fe26cb05e39167260b154aca37b8146e6cd75287d8cb864d54a0bd9c3c0f2,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0082,82,delete_field,/commitments/0,valid_until,5c814a24f78508f86bb72362aa58842086deaeb6d1ea5b242856582cf401f736,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0083,83,delete_field,/commitments/0,dependencies,a4e97c1feb0d6bc6132745591acbd68ea9da0464ebf816524c7e3c54d3244a3b,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0084,84,delete_field,/commitments/0,support_links,36a178ca61c4e547db92fc9b5ed03a1c31e19a702ac242ef02abddb8babb6cf5,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0085,85,delete_field,/commitments/0,override_links,5f98029fc862b13ca90769c45058d1b2c26da0b62399d763f44dc40841b0218f,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0086,86,delete_field,/commitments/0,supersession_links,4bb572881373f49f36d10237068e958de547aeac3b4eef552752b741afe53e13,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0087,87,add_unknown_field,/commitments/0,,d66e348cd5fedfadb858a656d2d43bb267b1ccbcc932e057b0f290367683a738,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0088,88,mutate_string,/commitments/0/id,,b37b808990e509fc9d77fd3a68dc214388bac56724c665bf7608230ff0416202,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0089,89,mutate_string,/commitments/0/predicate,,3323f66d0466f4769c1f1331d131436f81ee328a5f8042603ba6d6da60e8d90c,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0090,90,drop_list_item,/commitments/0/grounding,0,eafe3ac00477fe368c7ffb241955f23b62474d60dc81aaff31953409ae83a6a4,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0091,91,duplicate_list_item,/commitments/0/grounding,0,a678401acc765ae8a9b85b124ce5673d3a91008b48312e9ef57b6cd21f7000e1,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0092,92,drop_list_item,/commitments/0/grounding,1,ce9bf7584c8e9350bca2ec1970b401173309a09a789671811c77d80c183ef3ef,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0093,93,duplicate_list_item,/commitments/0/grounding,1,54c97217321c427207153e6f80ebbb0d08564a344c147d5df4d64af1294422c9,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0094,94,append_scalar,/commitments/0/grounding,,9ac0599179de90e0ede86247e541b52e253ddf72fda28a731500470b78a98e2d,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
wrong_source_revoke,wrong_source_revoke:S0095,95,reverse_list,/commitments/0/grounding,,2ad9de6d2c2cbca51cea1242b43d8c7439148703f96a89f9624e14788eb94ce1,420b6333e82753831b0a7be1f9a77f50ee2ba768b0254dbfcbf03ccdf5bdc859,True,False,NativeOutputError:candidate post-state is not event-bound canonical state,False,authorization_noop,False,,False,False,True,True
